DATETIME,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>,RSI
2022-05-06 09:00:00,22.324,22.408,22.276,22.278,1579,0,10,36.379904544377
2022-05-06 10:00:00,22.279,22.406,22.266,22.353,1971,0,8,40.68373039801372
2022-05-06 11:00:00,22.353,22.486,22.302,22.468,2200,0,3,46.64398757116366
2022-05-06 12:00:00,22.467,22.47,22.397,22.431,1893,0,4,45.07466492227938
2022-05-06 13:00:00,22.432,22.467,22.392,22.448,1381,0,8,45.97406056610394
2022-05-06 14:00:00,22.451,22.474,22.371,22.372,1640,0,7,42.61448321258441
2022-05-06 15:00:00,22.371,22.637,22.34,22.35,2622,0,3,41.665321330355134
2022-05-06 16:00:00,22.35,22.442,22.269,22.344,2814,0,7,41.39452720262646
2022-05-06 17:00:00,22.344,22.503,22.324,22.481,2678,0,8,49.46999754064464
2022-05-06 18:00:00,22.488,22.572,22.427,22.437,2131,0,8,47.21955299109541
2022-05-06 19:00:00,22.437,22.492,22.413,22.443,1667,0,8,47.56981343045547
2022-05-06 20:00:00,22.442,22.452,22.311,22.315,1206,0,9,41.27668949034816
2022-05-06 21:00:00,22.315,22.388,22.3,22.35,1034,0,10,43.47855530567176
2022-05-06 22:00:00,22.349,22.415,22.297,22.364,1295,0,3,44.37697567809763
2022-05-06 23:00:00,22.363,22.372,22.314,22.334,374,0,17,42.806769457473514
2022-05-09 01:00:00,22.332,22.357,22.289,22.308,458,0,17,41.438292099629244
2022-05-09 02:00:00,22.307,22.314,22.258,22.264,459,0,13,39.15691219600051
2022-05-09 03:00:00,22.264,22.289,22.211,22.265,592,0,16,39.23878774046216
2022-05-09 04:00:00,22.265,22.317,22.188,22.278,967,0,13,40.36233570218607
2022-05-09 05:00:00,22.275,22.286,22.211,22.236,509,0,5,37.922541246526386
2022-05-09 06:00:00,22.236,22.261,22.216,22.226,483,0,18,37.34373908691828
2022-05-09 07:00:00,22.226,22.296,22.224,22.261,353,0,14,40.752195167746116
2022-05-09 08:00:00,22.261,22.265,22.115,22.13,855,0,12,33.42341099728712
2022-05-09 09:00:00,22.13,22.165,22.096,22.118,1071,0,11,32.840786016810604
2022-05-09 10:00:00,22.116,22.229,22.092,22.183,2619,0,5,39.03952654022142
2022-05-09 11:00:00,22.178,22.267,22.101,22.119,2189,0,7,35.55933764922043
2022-05-09 12:00:00,22.117,22.15,21.996,22.026,2068,0,7,31.20598518908533
2022-05-09 13:00:00,22.026,22.037,21.734,21.848,2003,0,1,24.918074269440112
2022-05-09 14:00:00,21.85,21.856,21.69,21.771,2943,0,1,22.77975325397719
2022-05-09 15:00:00,21.767,21.949,21.735,21.855,3155,0,4,29.85184558224583
2022-05-09 16:00:00,21.855,22.139,21.82,21.95,3243,0,5,36.89124126874457
2022-05-09 17:00:00,21.952,22.049,21.77,21.774,2588,0,1,30.737238099313508
2022-05-09 18:00:00,21.774,21.932,21.754,21.906,1666,0,2,38.96128830578912
2022-05-09 19:00:00,21.902,22.046,21.851,21.871,1708,0,6,37.683622167774175
2022-05-09 20:00:00,21.862,21.896,21.771,21.784,1420,0,6,34.64253008659083
2022-05-09 21:00:00,21.782,21.857,21.735,21.761,1056,0,4,33.864467649337115
2022-05-09 22:00:00,21.761,21.832,21.683,21.716,1316,0,6,32.334304524507424
2022-05-09 23:00:00,21.711,21.77,21.711,21.756,469,0,6,35.13976501929117
2022-05-10 01:00:00,21.79,21.842,21.764,21.772,369,0,13,36.27783972991647
2022-05-10 02:00:00,21.771,21.811,21.766,21.805,482,0,16,38.66816421391406
2022-05-10 03:00:00,21.805,21.818,21.714,21.769,1020,0,16,37.03600058457214
2022-05-10 04:00:00,21.768,21.816,21.741,21.805,1734,0,17,39.773671328579915
2022-05-10 05:00:00,21.801,22.03,21.796,21.991,1636,0,7,51.50573512196169
2022-05-10 06:00:00,21.99,22.061,21.957,22.051,1126,0,18,54.57944883984215
2022-05-10 07:00:00,22.049,22.086,22.026,22.036,752,0,13,53.66369593012903
2022-05-10 08:00:00,22.036,22.097,22.018,22.047,1412,0,6,54.2696501233418
2022-05-10 09:00:00,22.048,22.077,21.988,22.006,1449,0,9,51.56299812241711
2022-05-10 10:00:00,22.006,22.068,21.925,21.932,1877,0,7,47.00616842118135
2022-05-10 11:00:00,21.929,21.97,21.891,21.933,2276,0,9,47.074236693993186
2022-05-10 12:00:00,21.932,21.95,21.792,21.796,2150,0,4,39.57458593571481
2022-05-10 13:00:00,21.793,21.864,21.779,21.854,1977,0,5,43.666412980721255
2022-05-10 14:00:00,21.854,21.966,21.757,21.88,1439,0,6,45.44971417998375
2022-05-10 15:00:00,21.879,21.896,21.772,21.888,2466,0,8,46.01598450578049
2022-05-10 16:00:00,21.888,22.013,21.803,21.879,2409,0,9,45.44444691279728
2022-05-10 17:00:00,21.879,21.928,21.54,21.693,2409,0,3,35.60266549368267
2022-05-10 18:00:00,21.69,21.698,21.536,21.622,2600,0,8,32.69217124027408
2022-05-10 19:00:00,21.622,21.653,21.482,21.595,1922,0,2,31.633121446994206
2022-05-10 20:00:00,21.593,21.666,21.396,21.593,1842,0,6,31.55158632434659
2022-05-10 21:00:00,21.593,21.597,21.4,21.456,1565,0,1,26.5107758140482
2022-05-10 22:00:00,21.46,21.5,21.176,21.183,1478,0,3,19.7421514208129
2022-05-10 23:00:00,21.189,21.316,21.189,21.266,477,0,7,25.933693045875184
2022-05-11 01:00:00,21.293,21.364,21.292,21.303,362,0,12,28.578820578556762
2022-05-11 02:00:00,21.303,21.329,21.253,21.256,483,0,19,27.24764390872046
2022-05-11 03:00:00,21.256,21.288,21.233,21.268,510,0,9,28.16762665596079
2022-05-11 04:00:00,21.268,21.435,21.256,21.423,1494,0,7,38.91289571563428
2022-05-11 05:00:00,21.423,21.489,21.394,21.468,904,0,6,41.642257228612664
2022-05-11 06:00:00,21.468,21.479,21.406,21.43,551,0,8,40.01631761489884
2022-05-11 07:00:00,21.43,21.513,21.414,21.508,389,0,11,44.7822163457616
2022-05-11 08:00:00,21.508,21.524,21.455,21.468,897,0,11,42.89979443350182
2022-05-11 09:00:00,21.464,21.667,21.463,21.622,997,0,6,51.37443785385418
2022-05-11 10:00:00,21.618,21.7,21.598,21.642,1767,0,0,52.3632634993921
2022-05-11 11:00:00,21.642,21.816,21.63,21.81,1325,0,0,59.76484800684288
2022-05-11 12:00:00,21.816,21.844,21.754,21.78,1246,0,10,58.03088994956321
2022-05-11 13:00:00,21.784,21.813,21.731,21.771,995,0,8,57.4919925751248
2022-05-11 14:00:00,21.763,21.811,21.731,21.741,813,0,9,55.63728190548579
2022-05-11 15:00:00,21.741,21.769,21.339,21.439,2459,0,1,41.22089084680273
2022-05-11 16:00:00,21.434,21.959,21.418,21.913,3712,0,5,59.123617653188234
2022-05-11 17:00:00,21.913,21.922,21.778,21.804,2869,0,1,54.97685732723401
2022-05-11 18:00:00,21.804,21.812,21.709,21.729,2021,0,6,52.26077321712472
2022-05-11 19:00:00,21.728,21.739,21.547,21.566,1628,0,2,46.844138095616465
2022-05-11 20:00:00,21.561,21.635,21.496,21.542,1591,0,6,46.08671623416965
2022-05-11 21:00:00,21.54,21.638,21.54,21.595,1671,0,7,48.08308502714134
2022-05-11 22:00:00,21.593,21.624,21.523,21.536,1251,0,6,46.0393031014524
2022-05-11 23:00:00,21.534,21.549,21.523,21.544,367,0,15,46.37215819568547
2022-05-12 01:00:00,21.556,21.574,21.535,21.551,244,0,11,46.682073941987476
2022-05-12 02:00:00,21.551,21.588,21.522,21.532,328,0,18,45.90659738895113
2022-05-12 03:00:00,21.532,21.622,21.489,21.597,912,0,12,49.026272452008186
2022-05-12 04:00:00,21.597,21.651,21.559,21.596,1048,0,12,48.97947195272096
2022-05-12 05:00:00,21.596,21.601,21.417,21.443,875,0,10,42.32260181805515
2022-05-12 06:00:00,21.443,21.473,21.412,21.463,723,0,9,43.40541641809323
2022-05-12 07:00:00,21.463,21.483,21.36,21.368,505,0,10,39.602239883537834
2022-05-12 08:00:00,21.368,21.413,21.282,21.328,1013,0,8,38.088948327763056
2022-05-12 09:00:00,21.328,21.426,21.282,21.373,1418,0,7,40.828338109295366
2022-05-12 10:00:00,21.367,21.405,21.249,21.35,1977,0,10,39.85761152003461
2022-05-12 11:00:00,21.349,21.36,21.209,21.255,1810,0,6,36.04549100832246
2022-05-12 12:00:00,21.255,21.321,21.244,21.269,1175,0,6,37.00174440196553
2022-05-12 13:00:00,21.269,21.291,20.74,20.977,1709,0,3,27.699091059096688
2022-05-12 14:00:00,20.985,21.087,20.881,20.881,2504,0,3,25.4350212740364
2022-05-12 15:00:00,20.878,21.041,20.86,21.041,2363,0,8,34.9748214378909
2022-05-12 16:00:00,21.038,21.215,20.93,20.935,2854,0,8,32.04936044027569
2022-05-12 17:00:00,20.935,21.153,20.871,21.092,2743,0,7,40.04807842184032
2022-05-12 18:00:00,21.092,21.132,20.883,20.903,2132,0,1,34.74565744555097
2022-05-12 19:00:00,20.907,20.985,20.753,20.775,1709,0,1,31.68587161492268
2022-05-12 20:00:00,20.774,20.818,20.616,20.644,1827,0,7,28.882555218591023
2022-05-12 21:00:00,20.647,20.714,20.63,20.689,939,0,10,31.13639034944986
2022-05-12 22:00:00,20.689,20.766,20.659,20.726,1299,0,10,33.016098114611346
2022-05-12 23:00:00,20.715,20.719,20.644,20.701,521,0,15,32.37310274485501
2022-05-13 01:00:00,20.699,20.747,20.632,20.705,822,0,8,32.59928123105687
2022-05-13 02:00:00,20.705,20.823,20.688,20.797,728,0,10,37.7556534747037
2022-05-13 03:00:00,20.795,20.856,20.762,20.785,847,0,9,37.35423470153177
2022-05-13 04:00:00,20.785,20.87,20.771,20.793,1266,0,13,37.828802585285224
2022-05-13 05:00:00,20.793,20.837,20.778,20.792,1068,0,8,37.79026528721529
2022-05-13 06:00:00,20.787,20.841,20.775,20.783,767,0,12,37.42077869718953
2022-05-13 07:00:00,20.783,20.834,20.782,20.824,618,0,17,40.28513617062641
2022-05-13 08:00:00,20.824,20.874,20.8,20.819,846,0,16,40.04441744613775
2022-05-13 09:00:00,20.814,20.859,20.777,20.807,1378,0,12,39.43537586102684
2022-05-13 10:00:00,20.806,20.984,20.795,20.87,2431,0,1,44.230966175514084
2022-05-13 11:00:00,20.871,20.91,20.748,20.807,2203,0,8,40.75564090384767
2022-05-13 12:00:00,20.803,20.884,20.802,20.849,1978,0,11,43.919204863148714
2022-05-13 13:00:00,20.849,20.851,20.739,20.809,1973,0,3,41.638744022898315
2022-05-13 14:00:00,20.809,20.848,20.702,20.738,1657,0,8,37.879067582230455
2022-05-13 15:00:00,20.732,20.751,20.555,20.647,1922,0,9,33.68137706559065
2022-05-13 16:00:00,20.647,20.721,20.448,20.666,2637,0,4,35.29370928555961
2022-05-13 17:00:00,20.667,20.986,20.667,20.957,2587,0,3,53.81417216447455
2022-05-13 18:00:00,20.956,21.027,20.918,20.971,1729,0,6,54.48907419136385
2022-05-13 19:00:00,20.971,21.084,20.95,20.987,945,0,6,55.293124002004944
2022-05-13 20:00:00,20.987,21.016,20.958,20.972,849,0,6,54.32414110391438
2022-05-13 21:00:00,20.972,21.055,20.936,21.055,878,0,7,58.64296860856779
2022-05-13 22:00:00,21.059,21.06,20.967,21.038,921,0,6,57.44488800997023
2022-05-13 23:00:00,21.036,21.074,21.02,21.071,297,0,16,59.18793216998621
2022-05-16 01:00:00,21.177,21.194,21.12,21.145,370,0,14,62.861464678909904
2022-05-16 02:00:00,21.146,21.214,21.116,21.211,715,0,24,65.8167883409228
2022-05-16 03:00:00,21.21,21.248,21.146,21.183,861,0,4,63.50788009681092
2022-05-16 04:00:00,21.183,21.284,21.13,21.139,1555,0,12,59.948861506625825
2022-05-16 05:00:00,21.139,21.139,21.01,21.069,1217,0,17,54.69718834754269
2022-05-16 06:00:00,21.069,21.085,21.004,21.04,848,0,20,52.639802982055386
2022-05-16 07:00:00,21.04,21.06,20.97,20.995,681,0,17,49.526728681690344
2022-05-16 08:00:00,20.994,21.065,20.975,21.049,909,0,20,53.1103196441047
2022-05-16 09:00:00,21.049,21.05,20.98,21.015,1080,0,16,50.67090578175125
2022-05-16 10:00:00,21.017,21.13,20.836,20.88,1928,0,6,42.352739238899055
2022-05-16 11:00:00,20.88,21.14,20.88,21.112,1994,0,9,55.78567274122752
2022-05-16 12:00:00,21.111,21.2,21.054,21.06,2002,0,3,52.81503429483393
2022-05-16 13:00:00,21.059,21.168,21.059,21.155,2060,0,10,57.28973818357601
2022-05-16 14:00:00,21.154,21.165,21.072,21.104,2202,0,9,54.31199221562996
2022-05-16 15:00:00,21.107,21.278,21.064,21.221,1672,0,7,59.511294507960876
2022-05-16 16:00:00,21.221,21.38,21.182,21.312,2145,0,1,63.03480865728886
2022-05-16 17:00:00,21.312,21.51,21.307,21.422,2035,0,2,66.79633515740079
2022-05-16 18:00:00,21.416,21.468,21.378,21.463,1364,0,2,68.09934190463595
2022-05-16 19:00:00,21.463,21.509,21.403,21.504,870,0,5,69.39284733487008
2022-05-16 20:00:00,21.504,21.561,21.481,21.541,1056,0,1,70.5532495275033
2022-05-16 21:00:00,21.541,21.641,21.507,21.635,1031,0,4,73.32064802339059
2022-05-16 22:00:00,21.635,21.682,21.56,21.601,1355,0,7,70.73135012308772
2022-05-16 23:00:00,21.608,21.624,21.574,21.605,416,0,9,70.86172243233845
2022-05-17 01:00:00,21.612,21.612,21.517,21.582,328,0,14,68.95963638615314
2022-05-17 02:00:00,21.581,21.625,21.578,21.585,279,0,21,69.0762338054742
2022-05-17 03:00:00,21.586,21.637,21.581,21.588,670,0,12,69.20082458721176
